show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,genres,year_added,month_added,director_norm,first_director,is_movie,num_genres,title_word_count,is_recent_added,quarter_added,month_name,desc_for_rec
s7482,Movie,Mona Lisa Smile,Mike Newell,United States,01-01-2019,2003,PG-13,119 min,Dramas,119,min,['Dramas'],2019,1,mike newell,mike newell,1,1,3,1,2019Q1,January,Mona Lisa Smile Dramas
s7483,Movie,Money,Martin Rosete,United States,15-10-2017,2016,R,84 min,Thrillers,84,min,['Thrillers'],2017,10,martin rosete,martin rosete,1,1,1,0,2017Q4,October,Money Thrillers
s7485,Movie,Money Talks,Brett Ratner,United States,01-11-2019,1997,R,96 min,"Action & Adventure, Comedies",96,min,"['Action & Adventure', ' Comedies']",2019,11,brett ratner,brett ratner,1,2,2,1,2019Q4,November,"Money Talks Action & Adventure, Comedies"
s7487,Movie,Monkey Up,Robert Vince,Canada,19-03-2016,2016,PG,83 min,"Children & Family Movies, Comedies",83,min,"['Children & Family Movies', ' Comedies']",2016,3,robert vince,robert vince,1,2,2,0,2016Q1,March,"Monkey Up Children & Family Movies, Comedies"
s7488,Movie,Monopoly (The Bank Of Luck),Ahmed El Gendy,Egypt,15-06-2019,2017,TV-MA,117 min,"Comedies, International Movies",117,min,"['Comedies', ' International Movies']",2019,6,ahmed el gendy,ahmed el gendy,1,2,5,1,2019Q2,June,"Monopoly (The Bank Of Luck) Comedies, International Movies"
s7489,Movie,Monster Family,Holger Tappe,Germany,04-04-2018,2017,PG,93 min,Children & Family Movies,93,min,['Children & Family Movies'],2018,4,holger tappe,holger tappe,1,1,2,0,2018Q2,April,Monster Family Children & Family Movies
s7490,Movie,Monster High 13 Wishes,Steve Sacks,United States,01-03-2018,2013,TV-Y7,73 min,Children & Family Movies,73,min,['Children & Family Movies'],2018,3,steve sacks,steve sacks,1,1,4,0,2018Q1,March,Monster High 13 Wishes Children & Family Movies
s7481,TV Show,Momo Salon,Not Given,South Korea,01-07-2017,2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1,Season,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",2017,7,not given,not given,0,3,2,0,2017Q3,July,"Momo Salon International TV Shows, Korean TV Shows, Romantic TV Shows"
s7491,Movie,"Monster High: Boo York, Boo York",William Lau,United States,29-09-2015,2015,TV-Y7,72 min,"Children & Family Movies, Music & Musicals",72,min,"['Children & Family Movies', ' Music & Musicals']",2015,9,william lau,william lau,1,2,6,0,2015Q3,September,"Monster High: Boo York, Boo York Children & Family Movies, Music & Musicals"
s7492,Movie,Monster High: Escape from Skull Shores,"Steve Ball, Andrew Duncan",United States,01-01-2018,2012,TV-Y7,46 min,Children & Family Movies,46,min,['Children & Family Movies'],2018,1,"steve ball, andrew duncan",steve ball,1,1,6,0,2018Q1,January,Monster High: Escape from Skull Shores Children & Family Movies
s7493,Movie,Monster High: Freaky Fusion,"William Lau, Sylvain Blais",United States,30-01-2018,2014,TV-Y7,74 min,Children & Family Movies,74,min,['Children & Family Movies'],2018,1,"william lau, sylvain blais",william lau,1,1,4,0,2018Q1,January,Monster High: Freaky Fusion Children & Family Movies
s7494,Movie,Monster High: Friday Night Frights,Dustin McKenzie,United States,01-01-2018,2013,TV-Y7,46 min,Children & Family Movies,46,min,['Children & Family Movies'],2018,1,dustin mckenzie,dustin mckenzie,1,1,5,0,2018Q1,January,Monster High: Friday Night Frights Children & Family Movies
s7495,Movie,Monster High: Fright On!,"Victor Dal Chele, Alfred Gimeno",United States,01-01-2018,2011,TV-Y7,46 min,Children & Family Movies,46,min,['Children & Family Movies'],2018,1,"victor dal chele, alfred gimeno",victor dal chele,1,1,4,0,2018Q1,January,Monster High: Fright On! Children & Family Movies
s7496,Movie,"Monster High: Frights, Camera, Action!",William Lau,United States,01-01-2018,2014,TV-Y7,74 min,Children & Family Movies,74,min,['Children & Family Movies'],2018,1,william lau,william lau,1,1,5,0,2018Q1,January,"Monster High: Frights, Camera, Action! Children & Family Movies"
s7497,Movie,Monster High: Ghouls Rule,"Mike Fetterly, Steve Sacks",United States,01-03-2018,2012,TV-Y7,71 min,Children & Family Movies,71,min,['Children & Family Movies'],2018,3,"mike fetterly, steve sacks",mike fetterly,1,1,4,0,2018Q1,March,Monster High: Ghouls Rule Children & Family Movies
s7498,Movie,Monster High: Great Scarrier Reef,William Lau,United States,01-10-2017,2016,TV-Y7,72 min,Children & Family Movies,72,min,['Children & Family Movies'],2017,10,william lau,william lau,1,1,5,0,2017Q4,October,Monster High: Great Scarrier Reef Children & Family Movies
s7499,Movie,Monster High: Haunted,"Dan Fraga, William Lau",United States,24-03-2018,2015,TV-Y7,76 min,Children & Family Movies,76,min,['Children & Family Movies'],2018,3,"dan fraga, william lau",dan fraga,1,1,3,0,2018Q1,March,Monster High: Haunted Children & Family Movies
s7500,Movie,Monster High: New Ghoul at School,"Audu Paden, Eric Radomski",United States,01-10-2017,2010,TV-Y7,23 min,Children & Family Movies,23,min,['Children & Family Movies'],2017,10,"audu paden, eric radomski",audu paden,1,1,6,0,2017Q4,October,Monster High: New Ghoul at School Children & Family Movies
s7501,Movie,"Monster High: Scaris, City of Frights","Dustin McKenzie, Andrew Duncan, Audu Paden",United States,07-07-2015,2013,TV-G,60 min,Children & Family Movies,60,min,['Children & Family Movies'],2015,7,"dustin mckenzie, andrew duncan, audu paden",dustin mckenzie,1,1,6,0,2015Q3,July,"Monster High: Scaris, City of Frights Children & Family Movies"
s7502,Movie,Monster High: Why Do Ghouls Fall in Love?,"Dustin McKenzie, Steve Sacks",United States,01-01-2018,2013,TV-Y7,46 min,Children & Family Movies,46,min,['Children & Family Movies'],2018,1,"dustin mckenzie, steve sacks",dustin mckenzie,1,1,8,0,2018Q1,January,Monster High: Why Do Ghouls Fall in Love? Children & Family Movies
s7504,Movie,Monster-in-Law,Robert Luketic,United States,01-01-2020,2005,PG-13,101 min,"Comedies, Romantic Movies",101,min,"['Comedies', ' Romantic Movies']",2020,1,robert luketic,robert luketic,1,2,1,1,2020Q1,January,"Monster-in-Law Comedies, Romantic Movies"
s7505,TV Show,Monty Don's French Gardens,Rachel Bell,United Kingdom,26-07-2019,2013,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows",1,Season,"['British TV Shows', ' Docuseries', ' International TV Shows']",2019,7,rachel bell,rachel bell,0,3,4,1,2019Q3,July,"Monty Don's French Gardens British TV Shows, Docuseries, International TV Shows"
s7507,Movie,Moon,Duncan Jones,United Kingdom,01-01-2020,2009,R,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy",97,min,"['Dramas', ' Independent Movies', ' Sci-Fi & Fantasy']",2020,1,duncan jones,duncan jones,1,3,1,1,2020Q1,January,"Moon Dramas, Independent Movies, Sci-Fi & Fantasy"
s7508,Movie,Moonlight,Barry Jenkins,United States,21-05-2019,2016,R,111 min,"Dramas, Independent Movies, LGBTQ Movies",111,min,"['Dramas', ' Independent Movies', ' LGBTQ Movies']",2019,5,barry jenkins,barry jenkins,1,3,1,1,2019Q2,May,"Moonlight Dramas, Independent Movies, LGBTQ Movies"
s7509,Movie,Moonwalkers,Antoine Bardou-Jacquet,France,08-09-2017,2015,R,96 min,"Action & Adventure, Comedies, International Movies",96,min,"['Action & Adventure', ' Comedies', ' International Movies']",2017,9,antoine bardou-jacquet,antoine bardou-jacquet,1,3,1,0,2017Q3,September,"Moonwalkers Action & Adventure, Comedies, International Movies"
s7510,Movie,Moor,Jami,Pakistan,01-11-2017,2015,TV-14,135 min,"Dramas, Independent Movies, International Movies",135,min,"['Dramas', ' Independent Movies', ' International Movies']",2017,11,jami,jami,1,3,1,0,2017Q4,November,"Moor Dramas, Independent Movies, International Movies"
s7511,Movie,Morris from America,Chad Hartigan,Germany,01-11-2018,2016,R,91 min,"Dramas, Independent Movies, International Movies",91,min,"['Dramas', ' Independent Movies', ' International Movies']",2018,11,chad hartigan,chad hartigan,1,3,3,0,2018Q4,November,"Morris from America Dramas, Independent Movies, International Movies"
s7512,Movie,Mortified Nation,Michael Mayer,United States,01-02-2018,2013,TV-MA,84 min,Documentaries,84,min,['Documentaries'],2018,2,michael mayer,michael mayer,1,1,2,0,2018Q1,February,Mortified Nation Documentaries
s7513,Movie,Morya,Avadhoot Gupte,India,15-02-2018,2011,TV-14,121 min,"Dramas, International Movies",121,min,"['Dramas', ' International Movies']",2018,2,avadhoot gupte,avadhoot gupte,1,2,1,0,2018Q1,February,"Morya Dramas, International Movies"
s7514,Movie,Motu Patlu: King of Kings,Suhas Kadav,India,06-07-2017,2016,TV-Y7-FV,109 min,"Children & Family Movies, Comedies",109,min,"['Children & Family Movies', ' Comedies']",2017,7,suhas kadav,suhas kadav,1,2,5,0,2017Q3,July,"Motu Patlu: King of Kings Children & Family Movies, Comedies"
s7515,Movie,Mountain,Jennifer Peedom,Australia,01-10-2018,2017,PG,74 min,"Action & Adventure, Documentaries, International Movies",74,min,"['Action & Adventure', ' Documentaries', ' International Movies']",2018,10,jennifer peedom,jennifer peedom,1,3,1,0,2018Q4,October,"Mountain Action & Adventure, Documentaries, International Movies"
s7516,Movie,Movie 43,"Peter Farrelly, Will Graham, Steve Carr, Griffin Dunne, Steve Brill, James Duffy, Jonathan van Tulleken, Elizabeth Banks, Patrik Forsberg, Brett Ratner, Rusty Cundieff, James Gunn",United States,09-04-2019,2013,R,94 min,Comedies,94,min,['Comedies'],2019,4,"peter farrelly, will graham, steve carr, griffin dunne, steve brill, james duffy, jonathan van tulleken, elizabeth banks, patrik forsberg, brett ratner, rusty cundieff, james gunn",peter farrelly,1,1,2,1,2019Q2,April,Movie 43 Comedies
s7517,Movie,Mr. Church,Bruce Beresford,United States,22-12-2018,2016,PG-13,105 min,Dramas,105,min,['Dramas'],2018,12,bruce beresford,bruce beresford,1,1,2,0,2018Q4,December,Mr. Church Dramas
s7518,Movie,Mr. Deeds,Steve Brill,United States,01-08-2020,2002,PG-13,97 min,"Comedies, Romantic Movies",97,min,"['Comedies', ' Romantic Movies']",2020,8,steve brill,steve brill,1,2,2,1,2020Q3,August,"Mr. Deeds Comedies, Romantic Movies"
s7519,Movie,Mr. Gaga: A True Story of Love and Dance,Tomer Heymann,Israel,15-06-2017,2015,TV-14,102 min,"Documentaries, International Movies",102,min,"['Documentaries', ' International Movies']",2017,6,tomer heymann,tomer heymann,1,2,9,0,2017Q2,June,"Mr. Gaga: A True Story of Love and Dance Documentaries, International Movies"
s7520,Movie,Mr. Virgin,Anthony Chan,Hong Kong,16-08-2018,1984,TV-14,86 min,"Comedies, Dramas, International Movies",86,min,"['Comedies', ' Dramas', ' International Movies']",2018,8,anthony chan,anthony chan,1,3,2,0,2018Q3,August,"Mr. Virgin Comedies, Dramas, International Movies"
s7521,Movie,Mr. Woodcock,Craig Gillespie,United States,01-09-2019,2007,PG-13,88 min,Comedies,88,min,['Comedies'],2019,9,craig gillespie,craig gillespie,1,1,2,1,2019Q3,September,Mr. Woodcock Comedies
s7523,Movie,Ms. Mammy,Wael Ihsan,Egypt,06-06-2019,2012,TV-14,90 min,"Comedies, International Movies",90,min,"['Comedies', ' International Movies']",2019,6,wael ihsan,wael ihsan,1,2,2,1,2019Q2,June,"Ms. Mammy Comedies, International Movies"
s7524,Movie,Mud,Jeff Nichols,United States,01-01-2021,2012,PG-13,131 min,"Dramas, Independent Movies",131,min,"['Dramas', ' Independent Movies']",2021,1,jeff nichols,jeff nichols,1,2,1,1,2021Q1,January,"Mud Dramas, Independent Movies"
s7525,Movie,Mujhse Shaadi Karogi,David Dhawan,India,31-12-2019,2004,TV-PG,158 min,"Comedies, International Movies, Romantic Movies",158,min,"['Comedies', ' International Movies', ' Romantic Movies']",2019,12,david dhawan,david dhawan,1,3,3,1,2019Q4,December,"Mujhse Shaadi Karogi Comedies, International Movies, Romantic Movies"
s7526,Movie,Mune: Guardian of the Moon,"Alexandre Heboyan, Benoît Philippon",France,26-01-2018,2014,PG,85 min,Children & Family Movies,85,min,['Children & Family Movies'],2018,1,"alexandre heboyan, benoît philippon",alexandre heboyan,1,1,5,0,2018Q1,January,Mune: Guardian of the Moon Children & Family Movies
s7527,Movie,Muppets Most Wanted,James Bobin,United States,01-09-2020,2014,PG,110 min,"Children & Family Movies, Comedies",110,min,"['Children & Family Movies', ' Comedies']",2020,9,james bobin,james bobin,1,2,3,1,2020Q3,September,"Muppets Most Wanted Children & Family Movies, Comedies"
s7528,Movie,Murder Party,Jeremy Saulnier,United States,01-09-2018,2007,NR,79 min,"Comedies, Cult Movies, Horror Movies",79,min,"['Comedies', ' Cult Movies', ' Horror Movies']",2018,9,jeremy saulnier,jeremy saulnier,1,3,2,0,2018Q3,September,"Murder Party Comedies, Cult Movies, Horror Movies"
s7531,Movie,Mutiny on the Bounty,"Lewis Milestone, Carol Reed",United States,01-11-2019,1962,TV-PG,185 min,"Action & Adventure, Classic Movies, Dramas",185,min,"['Action & Adventure', ' Classic Movies', ' Dramas']",2019,11,"lewis milestone, carol reed",lewis milestone,1,3,4,1,2019Q4,November,"Mutiny on the Bounty Action & Adventure, Classic Movies, Dramas"
s7532,Movie,My Babysitter's a Vampire: The Movie,Bruce McDonald,Canada,17-10-2018,2010,TV-PG,80 min,"Children & Family Movies, Comedies",80,min,"['Children & Family Movies', ' Comedies']",2018,10,bruce mcdonald,bruce mcdonald,1,2,6,0,2018Q4,October,"My Babysitter's a Vampire: The Movie Children & Family Movies, Comedies"
s7533,Movie,My Brother ... Nikhil,Onir,India,30-10-2018,2005,TV-PG,116 min,"Dramas, Independent Movies, International Movies",116,min,"['Dramas', ' Independent Movies', ' International Movies']",2018,10,onir,onir,1,3,4,0,2018Q4,October,"My Brother ... Nikhil Dramas, Independent Movies, International Movies"
s7534,Movie,My Daddy is in Heaven,Waymon Boone,United States,12-06-2018,2017,TV-14,95 min,"Dramas, Faith & Spirituality",95,min,"['Dramas', ' Faith & Spirituality']",2018,6,waymon boone,waymon boone,1,2,5,0,2018Q2,June,"My Daddy is in Heaven Dramas, Faith & Spirituality"
s7535,Movie,My Dog is My Guide,Ismail Farouk,Egypt,18-04-2019,2013,TV-14,99 min,"Comedies, International Movies",99,min,"['Comedies', ' International Movies']",2019,4,ismail farouk,ismail farouk,1,2,5,1,2019Q2,April,"My Dog is My Guide Comedies, International Movies"
s7536,Movie,My Entire High School Sinking Into the Sea,Dash Shaw,United States,23-01-2018,2016,PG-13,77 min,"Comedies, Independent Movies",77,min,"['Comedies', ' Independent Movies']",2018,1,dash shaw,dash shaw,1,2,8,0,2018Q1,January,"My Entire High School Sinking Into the Sea Comedies, Independent Movies"
s7537,Movie,My Ex-Ex,Nathaniel Warsh,Canada,15-08-2017,2015,TV-MA,91 min,"Comedies, Romantic Movies",91,min,"['Comedies', ' Romantic Movies']",2017,8,nathaniel warsh,nathaniel warsh,1,2,2,0,2017Q3,August,"My Ex-Ex Comedies, Romantic Movies"
s7544,Movie,My Only Mother,Wenn V. Deramas,Philippines,04-03-2019,2013,TV-14,104 min,"Comedies, Dramas, International Movies",104,min,"['Comedies', ' Dramas', ' International Movies']",2019,3,wenn v. deramas,wenn v. deramas,1,3,3,1,2019Q1,March,"My Only Mother Comedies, Dramas, International Movies"
s7540,Movie,My Life as a Zucchini,Claude Barras,Switzerland,01-10-2017,2016,PG-13,68 min,"Comedies, Dramas, International Movies",68,min,"['Comedies', ' Dramas', ' International Movies']",2017,10,claude barras,claude barras,1,3,5,0,2017Q4,October,"My Life as a Zucchini Comedies, Dramas, International Movies"
s7542,Movie,My Little Pony Equestria Girls: Friendship Games,"Ishi Rudell, Jayson Thiessen",United States,01-12-2015,2015,TV-Y,72 min,"Children & Family Movies, Comedies",72,min,"['Children & Family Movies', ' Comedies']",2015,12,"ishi rudell, jayson thiessen",ishi rudell,1,2,7,0,2015Q4,December,"My Little Pony Equestria Girls: Friendship Games Children & Family Movies, Comedies"
s7543,Movie,My Little Pony Equestria Girls: Rainbow Rocks,"Jayson Thiessen, Ishi Rudell",United States,17-12-2014,2014,TV-Y,73 min,"Children & Family Movies, Comedies",73,min,"['Children & Family Movies', ' Comedies']",2014,12,"jayson thiessen, ishi rudell",jayson thiessen,1,2,7,0,2014Q4,December,"My Little Pony Equestria Girls: Rainbow Rocks Children & Family Movies, Comedies"
s7545,Movie,"My Schoolmate, the Barbarian","Siu-hung Chung, Wong Jing",Hong Kong,16-08-2018,2001,TV-14,90 min,"Action & Adventure, Comedies, International Movies",90,min,"['Action & Adventure', ' Comedies', ' International Movies']",2018,8,"siu-hung chung, wong jing",siu-hung chung,1,3,4,0,2018Q3,August,"My Schoolmate, the Barbarian Action & Adventure, Comedies, International Movies"
s7546,Movie,My Scientology Movie,John Dower,United Kingdom,13-07-2017,2015,TV-MA,99 min,Documentaries,99,min,['Documentaries'],2017,7,john dower,john dower,1,1,3,0,2017Q3,July,My Scientology Movie Documentaries
s7547,Movie,My Sister's Keeper,Nick Cassavetes,United States,01-09-2019,2009,PG-13,109 min,Dramas,109,min,['Dramas'],2019,9,nick cassavetes,nick cassavetes,1,1,3,1,2019Q3,September,My Sister's Keeper Dramas
s7530,TV Show,Mutant Busters,Not Given,Spain,01-06-2017,2017,TV-PG,2 Seasons,"Kids' TV, TV Comedies",2,Seasons,"[""Kids' TV"", ' TV Comedies']",2017,6,not given,not given,0,2,2,0,2017Q2,June,"Mutant Busters Kids' TV, TV Comedies"
s7549,Movie,My True Friend,Atsajun Sattakovit,Thailand,25-07-2018,2012,TV-MA,108 min,"Action & Adventure, Dramas, International Movies",108,min,"['Action & Adventure', ' Dramas', ' International Movies']",2018,7,atsajun sattakovit,atsajun sattakovit,1,3,3,0,2018Q3,July,"My True Friend Action & Adventure, Dramas, International Movies"
s7550,Movie,My Week with Marilyn,Simon Curtis,United Kingdom,30-05-2019,2011,R,99 min,"Dramas, Romantic Movies",99,min,"['Dramas', ' Romantic Movies']",2019,5,simon curtis,simon curtis,1,2,4,1,2019Q2,May,"My Week with Marilyn Dramas, Romantic Movies"
s7551,Movie,My Wife and My Wifey,Moataz El Tony,Not Given,18-04-2019,2014,TV-14,99 min,"Comedies, International Movies",99,min,"['Comedies', ' International Movies']",2019,4,moataz el tony,moataz el tony,1,2,5,1,2019Q2,April,"My Wife and My Wifey Comedies, International Movies"
s7553,Movie,Mythily Veendum Varunnu,Sabu Varghese,India,01-08-2018,2017,TV-PG,88 min,"Horror Movies, International Movies",88,min,"['Horror Movies', ' International Movies']",2018,8,sabu varghese,sabu varghese,1,2,3,0,2018Q3,August,"Mythily Veendum Varunnu Horror Movies, International Movies"
s7554,Movie,Nacho Libre,Jared Hess,United States,01-11-2019,2006,PG,92 min,"Comedies, Sports Movies",92,min,"['Comedies', ' Sports Movies']",2019,11,jared hess,jared hess,1,2,2,1,2019Q4,November,"Nacho Libre Comedies, Sports Movies"
s7555,Movie,Naga The Eternal Yogi,"Krishna Agazzi, Filippo Gastaldi",Italy,05-02-2017,2016,TV-PG,73 min,"Documentaries, International Movies",73,min,"['Documentaries', ' International Movies']",2017,2,"krishna agazzi, filippo gastaldi",krishna agazzi,1,2,4,0,2017Q1,February,"Naga The Eternal Yogi Documentaries, International Movies"
